label,text
7,外面雨又下大了，明家又上班了，下雨下到什么时候，上班上到什么时候，听到一首叫什么没时间滴歌，灵非要我说三个没时间干嘛？
3,他们的劳动强度可想而知。
7,本来天气好，心情不错。
7,无论原因是什么，现实的状况是，货币超发引发了民众对通胀的忧虑，这种忧虑目前表现在当有人提出发行更大面额纸币时，多数人表示害怕。
4,[bed凌乱]麻痹的，能不能不要一直坑
7,谜团Enig 的转化(C），可以转化车，还可以转化 死灵飞龙VIS的小龙（虽然人家只要再招一个就好了- -）
3,喜宝，那么有目标的一个人会变成这样，感触颇多。
7,//@织叶素乃亲妈无误:new ipad我是不感兴趣...那牛肉干我比较感兴趣（ˉ﹃ˉ）
7,其实一个人并不孤单，想念一个人的时候才是真正的孤单。
7,回复@任先生一晌贪欢: 你这样会让其他人误会你
7,即将嫁给摩纳哥大公国亲王艾伯特二世（Albert II）成为摩纳哥王妃的津巴布韦出生、南非长大的前奥运泳将夏琳·维斯托克（Charlene Wittstock）。
7,//@陈宝存:回复@zs戴可儿:对，北面，特清净。
0,谢谢你们的支持，非常感谢！
7,女人就像鱼，明知道是个饵，还是会上钩，爱的时候多少带点牺牲精神，撩不到菜的时候不是鱼变聪明了，是你下的饵不够好，拉钩不够快
7,梁家辉最苦的时候，太太不离不弃，陪着他在夜市摆摊。
1,其实，顺着这个创意，不仅公园的长椅，可以反印上广告，公交车上的座椅，地铁里面的座椅都是不错的广告模型啊。
7,偷偷把她们公寓打扫干净，那一箱多垃圾我就不上传了。
1,更别说天灾人祸饿死整死了几千万同胞了。
0,// @新浪体育 欧文：多么精彩的比赛！
7,这下有钱的大老板有事可做了，抓紧时间考取飞行驾照，说不定过几年就成时髦了。
7,据南都报道，湖南省纪委干部发微博叫板长沙县委书记，指责长沙县公安拘留殴打讨薪农民工一事，扬言谁错谁下台。
7,你们有社会责任心。
7,//@张贤历
7,（京华时报）
2,"小区门前已经清扫干净 在路上看到环卫工人在扫雪，想起中学在自由大路扫了七年呢~~不过捏，扫雪相当于自由活动课,不用自习，还能逛逛桂林路，也是乐趣哈"
0,七十多年前，温州历史上有过《瓯风杂志》，今天的《瓯风》新刊自为薪火相传，或远绍前贤，基调平静而舒缓，是一本有相当水准的历史文化读物，欣赏！
7,嘛。
7,"//@苏渝:中国改革开放的先行者,也包括二位继承者,历史会公正的纪录下伟大的一笔！@樊建川:弹指一挥间。"
1,要不您来广东地区体验下民情?!!!!!!
1,他注定只能是一个被唾弃的EX！！！！
7,大陆行货3900 4S港行黑4300 白4300
7,//@爱塔传奇:正定县文庙我个人还是赞成断五代，我想当年梁公推断此殿为五代是因为宋式梁架+唐式枓栱，折中为五代
7,她回：对不起。
7,想想等这类应用成熟了，在网上买衣服就放心多了。
4,板板是亲妈，亲妈和圣母到底有神马个区别啊？！
7,下午2点，全国每家星巴克门店还将与大家一起免费分享礼赞咖啡与小西点！
1,朝廷台的@CCTV外语频道 进来看看，你所谓的马英九表态“中华民国政府和国军将采取一切必要的措施，捍卫祖国主权和领土的完整”在你的白日梦中吧。
3,[衰]中午忙里偷闲好好吃顿饭，之后的午餐可就极少数能吃得那么悠哉了。（seared scallop / hot choc)
7,他们分四班连续24小时不间断地刑讯逼供，扇打嘴巴及头部，长时间罚站、罚蹲，用脚踢，恐吓……
7,现在，锅里熬着汤，坐沙发上休息下。
7,第二，就算做个药罐子，我也要绘满缠枝牡丹。
7,——叶芝《凯尔特的薄雾》Photo by Serena Joyce
7,“关注并转发微博就有机会免费领取Nano6真皮腕表带”，这个活动推荐给大家。地址：
7,市场预期QE3推出升温，黄金股拔地而起，黄金板块里到底有没有“黄金”呢？
0,《太空一号》8月7日炫酷登陆，看盖·皮尔斯如何营救玛姬·格蕾斯，“太空一号”营救之旅现在启程.即日起参加本活动关注本影城 并
7,忙一点，为生活充实而快乐！
0,必须坚决彻底予以禁止！
7,但这些和你的情况又不尽相同…
7,因为这首歌，我们一起听过。
7,李先生诉称，去年7月30日，他将自己所有的一辆劳斯莱斯轿车交给王珂保管，但当其要求王珂返还车辆时，王珂以种种理由拒不返还。
7,//@铜锣湾_陈智:
7,她故作镇静让男人先选楼层，当男人按了二后，她松了口气放心按了三。
7,要小孩是非常考验夫妻感情以及婆媳关系的事情，没有娃娃的家庭要之前请慎重考虑！
7,女人太过于漂亮是一种错误，容易让人过于关注她的容貌，而忽视她所讲的内容。
2,[可爱]
2,"带上他们去逛街,提高万达人流量呀~反正有空调,又不花钱~都去万达吧!"
4,李晟敏为你爱豆伴奏 不许敏饭给李晟敏应援？？！！
0,这个名片很给力！
0,"[1/2]我爱你，不光因为你的样子,还因为，和你在一起时，我的样子。"
7,结果，一个人在夜晚哭的一发不可收拾，真心疼她。
7,刚刚看师姐的电脑屏幕上方有个类似新闻滚动条的东西，上面的文字过得非常快。
0,//@小Q只爱翔一个:#陈翔暴走一班# 二二遇见的又一经典版本 庆幸我听了现场 好听爆了
7,能够慢慢培养的不是爱情，而是习惯。
7,iPad3全面解读>iPad3发布@司马烈2011
7,[帽子]哪怕再怨恨你。
7,思高马桶刷一键抛弃式刷头，清洁过程中无需沾手，远离污臭！
3,光驱：我好惨，每天被人插。
7,刚毕业，想有房。
0,杜剑哥哥生日快乐哦~[蜡烛]
1,考不完的试，学不完的习，天啊。。。
7,（Via体坛西甲足球专家）
7,6、学会宽容伤害自己的人，因为他们很可怜，每个人都有自己的难处，大家都不容易。
7,每当我觉得现在的曰子过的还不错的时候，我就去商场看看神马驴牌，乔治阿尼玛神马的，就再一次激发了我的斗志.........
7,他们的理念是：要象保护总统一样保护孩子的安全，因为你不知道，这些过马路的孩子中，不知道哪个会成为美国未来的总统。
4,下次去香港，我一定偷偷去，不然变成你们的采购员了，足足超重20公斤，要罚款了。
4,这摔门声吓特么爷一跳！！！
7,1948年6月，中共繪製的《人民解放軍大反攻一周年形勢圖》。
7,目前一要打造往港深、珠澳、广州城区高速通道（虎门大桥60元大高）；
7,结果中间打过很多电话 三天前客服说手机还在上海尽快给你送回
7,周末愉快..........
7,4.为了跟你去约会，我连内裤都没穿。
7,囧语录：1.那人长得吧，怎么说呢。
7,我会好好的!
7,另外6号线巨峰路、五莲路、博兴路采取了放缓乘客进站速度的限流措施。
2,我觉得南京应该是全国唯一一个没有＂屌丝＂的城市，因为南京人的口头禅就是：么的屌丝哦！[哈哈] [哈哈]
7,你着什么急啊！
5,"今天早上我走出卧室,突然感到一阵强风,眼前的一幕让我惊呆了!"
7,当人们为自己的选择而负责的时候，他们将会想方设法导向结果。
7,为了缓解紧张，每天起床和睡觉，我都会跟自己喊话，生活是一团麻啊。
7,秘鲁的皮斯科 ~~转给爱酒的孩纸~~ （请关注@流行风尚最前线 ）
7,@肖传国 大夫开始坐诊了，欢迎广大患者来咨询相关问题。
4,当个屁给丫放了！！！
7,弟成年后，他将田舍财物尽与其弟，自己只带走100只羊。
7,梦剧场决定枪手赛季命运！
1,我拜托你们了，别自称驴友，你们不配。
7,去年十月，因为宜黄事件，李在没有思想准备的情况下，突然空降宜黄，在任职近十个月后，又因为类似的事件，又是同样的方式，突然调任临川区委书记
7,中国联通“沃支付商圈俱乐部”开张了，欢迎网上商户选用“沃支付”。
7,//@一毛不拔大师 这样的人吗？
0,//@上善若水柏树林:收藏
3,7:55分已经到学校啦~ 就因为要食早餐，喉咙吞口水痛到爆，搞到剩系买佐糯米鸡同皮蛋瘦肉粥咋[可怜]
7,特别是财务总监出身的我，数据很多，但是要看博客
0,我至今都没有一台mp3mp4.现在靠自己赚钱只买到了一台单反，我需要再继续努力！
4,多大的成本呀！
7,//@陈超人的皇后:旁边那些都是名副其实的花痴[嘘]
7,不知道，是不是寒食的东风吹走了你的爱。
3,北京武汉雨后看海，没心思上班..
1,目前天津水滴体育场周围的天津狗 都满处找北京爹呢 看见一个北京车 刚要开始砸里面司机说我你吗似天津狗 这才幸免。
7,他家有个孩子高考，说影响学习了。
4,什么时候才消停？
7,好不容易找到一家便利店，买了泡面和饮料。
7,然而这和抛硬币相同。
7,反复看了不知道多少遍这冰上MJ之后...
7,//@无敌网-Armstrong: 姐，给可以不要拿结婚这种大事来吓唬人？
7,自此之后，翻墙遇W，都立正站好，主动承认错误。
7,让你睡觉这给我不愿意的阿[挖鼻屎]
7,//@老大哥看着我:不依附权力才能办好学校，顺便避免跟着出丑。
2,今天意外的收获是吃到了珍藏在记忆中的儿时的野生草莓，个个红艳艳的，美味哪！
7,//@施黛拉: 转发微博
7,处女座从不做作，习惯了以自己的本色面对世人。
7,请教万能的新浪微博：谁知道高铁上独家经销、免费赠送的西藏5100冰川矿泉水到底与前铁道部长刘志军神马关系？
2,呵呵，我闹钟
3,//@雪见TB:好怀念哦，十年了，看到这个突然觉得明儿同学会还是去去吧…
7,但是也注定了不卷翘，容易塌。
7,杂志前总编林楚方（左）不喜欢转型的说法，而更对如何向客户提供喜欢的产品有兴趣。
7,到了傍晚，终于有变化----9号变成了17号。
7,配上背心或围巾，加条紧身裤，非常帅气，高跟鞋是王道，必须的。
1,"例如这个""MTK客户端""就是个垃圾. cc @老沉"
7,三峡谷深流亦丰，招来造坝建奇功。
7,其中，城市上涨2.2%，农村上涨2.0%；
7,话说这照片P的会不会吓到你·····[c坏笑]@牙牙QER
7,一方才女：对方既然认为竞争重要，我请问对方辩友，您是您父母竞争出来的还是合作出来的？
7,一杯白醋加上少许苏打粉调匀倒在马桶内，10-15分钟后用#思高超洁净马桶刷#整体刷洗，积垢细菌一刷即掉。
0,想想都觉得爽！！！！[坏笑]
3,没有了信仰的民族，如何能想象未来？[衰]
7,"#爱心送考的出租车司机蔡灿,他的爱心车里是不是很特别?"
0,并邀请到她的大学教授为她证词，愿他们幸福永远…
7,黑龙江佳旭律师事务所第三次声明还表示，哈尔滨市政法委乌副书记曾致电文永泉律师称，为避免事态扩大化，要求该所先撤下声明；并明确表示，该所声明是理性、客观的，基本属实。
3,虽然已经实现了自己的心愿，跟着最爱的人，也是唯一爱过的人回家乡看看，可是却只是一个心愿，注定不能在一起，蔚然成伤，几滴泪珠，足以话尽心中不舍情怀。
7,男人最大的秘密往往告诉红颜知己，不是同性、家人或妻子。
6,试完 我彻底崩溃。。。。
7,"他的想法并不代表正确,时尚,与成功!"
7,情侣约会花样儿很多…
7,南河上源拔妙乡至巫山乡间，江水由高洞青阳洞急流跌下，在五、六百米内落差达130米，暴雨后形成瀑布。
5,你们相信这是团购吗？
7,今天我们就在这里做做文章：把窗户变成一个娃娃脸。
7,看着微薄好像发生了很多事。
7,终于狠心下来，这次真的要给豆花MM找新家了。
2,5月精彩预告来啦！
7,在看NBA直播，暂停时插播了什么中国乒乓世锦赛对内选拔的转播广告。
0,只有雕能让我对妞的热情不减啊！[赞]好怀念屁屁体委里得我妞！
7,A君要结婚了，B君很纠结埋怨C君，半夜电话D君倾诉，D君对E（我）抱怨半夜三更的电话很烦人。
7,"在万恶的资本主义社会里,工人工资=工人自身生活所需生活资料费用+工人家人所需生活资料费用+工人培训所需费用。"
7,详询4008266333【城市名人酒店集团】
7,智能便民柜。
7,照我们的经验，在敌后那样艰苦的环境中，人民尚能进行普选，讨论国事，选举抗日政府，实行地方自治，哪有大后方不能实行民选和自治的道理?
7,1987年6月9日延世大学学生李韩烈被警方射出的催泪弹击中头部身亡，引发抗争浪潮。
0,真喜欢这个绿色。
7,这一切要归功于福建公司客服部微总，是她亲自实地查看，精心挑选了有如此厚重文化的光禄吟台作为活动平台，实现内容与形式完美统一
2,我兴奋地答应了，到现在都两年了。
7,爱狗网携手腾讯游戏《圣犬帕拉》征集“狗狗形象代言人”！！
7,3、在同学背上贴字条。
7,【平凡48年，伟大1分钟】
4,MB到现在三周多了！！
7,#玛汐教学#真丝的洗涤:真丝服饰最好干洗，如自行洗涤，应选用中性或丝绸专用洗涤剂，在低温水液中浸泡15~20分钟，再轻轻搓揉，并用清水漂净，不宜用洗衣机，也不宜用碱性肥皂，不宜高温洗涤，不宜用力搓揉。
7,温总2011年两会提出的最新贫富划分期望值:
7,听昨天从友谊医院看望副总回来的同事说，医院已向家属发了病危通知书，他妈妈到医院后立即昏倒了，据悉，副总已经能做透析，目前病情已控制。
7,怪人家好奇心大 看到这个 想着万一 我就中了喃 然后就转发了然后就必须call 你们了 baby 们
1,有本事去逼政府办这个社会福利之后，咱再讨论儿童是不是有乞讨权不好？
7,至少，你得看看这个孩子惊恐的眼神！
3,还是好想去看电影，好想去看庙会，好想看冰雕，好想去唱歌，好想去吃麦叔叔，好想看梅花节，好想去安徽看我干儿子，为什么一个人去总没时间，一个人随时可以但总有借口让自己去不成，跟朋友约了反而是容易成行，可惜现在我找不到可以陪我出去的人了，我想自己还是怕自己一个人出去时的孤独感。
7,LG电子的市场占有率从7.6%降至5.6%；苹果公司的市场占有率从上年同期的2.3%升至3.9%。
7,近期资金面谨慎宽松 利率在冲高后有望回落 @新浪财经）
7,我怎么听说警车开道时。。
7,@赌圣_重炮手雷龙 ，哥毕业典礼前一直就呆在广州啦，说好的XX毕业游呢？
7,转型必须进行供应链升级，必须更加精准地管理。
7,小么小儿郎啊。
7,逐渐学会修正及学习不去伤害别人的宇宙 自己的宇宙法则不被破坏 不伤害灵体 不伤害意识 不失去智慧
0,待凉，再切成片，牛肉汁浇一圈儿，美咧！
7,"常州,周一19~15度,小雨转阵雨;周二22~16度,多云;周三22~17度,阴转阵雨;墨迹天气05月23日07时"
2,狭路相逢勇者胜，亮剑！
7,警察要所有人都不让自由走动！
3,可是还有一大桶衣服等着我去鞣蛎它们[泪][泪][泪][泪] 我要碎叫！！
7,今天是护士，衣服太长就不拍了，背后太保守也就不拍了，帽子可以证明我是护士[挖鼻屎].........
7,爱上自己兄长的老婆，那是该有多情不自禁。
7,一群少爷在庆生，唯有李赫宰、金厉旭一个像个酒店微特儿→＿→白毛巾候命，另一个是宠物看护→＿→长颈鹿碉堡了[转发]
7,其实 我更觉得 我是只电灯泡……。
0,//@朱国瑜：咱们中国的老百姓是最容易知足的了。
4,诅咒肆意杀人的独裁者不得好
3,出发了，带着对大家的不舍，这一路感谢有你们，收获的这份浓浓的友情让我终身难忘。
7,切尔西俱乐部也拒绝提供为期两年的新合同.
0,我懂了~连续几天的焦躁和学习欲望强烈是因为高考的日子快到了···这是有多深的烙印呀~哈哈~高三的孩子们加油哦！
7,不知道还会出什么夭蛾子
7,Richard Jones此前曾连续多年在到成都拍摄中国大熊猫，并将见闻刊登在每日邮报上。
3,不懂的是，这样没天理的事情肿么老安排我碰上？
4,但我非常欣赏您这种当婊子不立牌坊的态度，公然撕下弱势的面具露出强势的嘴脸。
6,因为我怕宝宝到时和我一样暴躁！
7,有多少女生不舍得花男朋友的钱？
4,不过他说我家没人放信箱了你妹！
0,萌翻了
7,同你那个时代一个样！
0,强力推荐， 他真的很负责，很用心。。。
0,不错
1,@公平正义的光普照大地：放眼整个民族，能称得上教书育人的教师的有几人。
2,照片墙搞定啦！[傻笑][傻笑][傻笑] 真心稀饭～就等着换里面照片了～ @-MargueRita-
7,我越发觉得工体好。
7,摩凡陀 MOVADO瑞红系列情侣对表 推荐理由：温柔婉约和简洁稳重的的设计风格将两款腕表互相映衬，犹如两个亲密无间的恋人 参考价格：17700元（男款） 参考价格：26600元（女款）
2,到苏州了！
7,S5830i黑1700 白1780 S5838黑1650 P6200黑白3000 I809棕2900 I919黑3900 I929黑4600浙江纪佳数码位于杭州市文三路108号西溪数码港2楼S248 联系电话057156779137
2,回复 @伪文艺美男:嘿嘿头飞海口告诉你[傻笑]
7,由于油价上调预期浓烈，包括中石化中石油都开始控制销售，推涨油价。
7,百分之百的老板会高估员工的服从，百分之百的员工会低估老板的批评。
7,朴有天身上纹着金俊秀的名字，金俊秀家的户口本上写着朴有天的名字。
7,你一颗牵挂的心，常嘘寒问暖，互诉心事……
0,这是个进步。
7,房子的增值，书的版税，租金。。
7,//@FSM泰非力-月下葬送曲: 蓝V你真的不是黑叔吗。。。
7,偏偏美国钢铁工人突然决定罢工，总统杜鲁门气急败坏，决定行使战时总统权力，征收钢铁公司资产，继续投入军火生产。
1,介鬼天气，忽冷忽热。
2,网络恢复喽。[兔子]
5,果然在看自己的新闻…
7,【MDNews新闻】#Madonna#被俄议员警告，不许在演唱会上脱裤子。
7,掌握节奏很重要。
7,今天婚庆来晚了 工作量太大 我就帮忙做了这个
7,什么都会恢复平静的…
4,一觉醒来，发现方便面涨了，利息涨了，汽油涨了，衣服涨了，柴米油盐涨了，大米鸡蛋涨了，旅游景点涨了，连烟酒也即将涨了…
7,老妈说，为了不让我继续熬夜，从今天开始，每天回家后我必须要喝下一听啤酒才行。
0,//@夏子涵Cecilia：终于明白为什么我每次回家，欢欢和豆豆那么兴奋了 //@伊丽莎白Elisabetta:太乖啦~[抱抱] [心]
7,买个粢米饭团再买袋豆浆的…
7,//@唐魏:转发此微博:公寓房？
7,用户希望手机支付应有额度限制，1000元以下为宜。
7,听起来好帅气的感觉？
7,//@新闻PHD: 转发微博
7,尴尬时刻：狂欢到深夜，隔天起床，发现眼袋肿大，还要上班呀！
1,//@Ryun: 在浏览器里拖拽确实挑战常识啊，从技术人员的角度我欣赏大胆尝试，从产品的角度我想说哥们能别瞎折腾么
7,"罩杯字母的含义 ：A罩杯—Airport：机场, B罩杯—Barely there：那里几乎没有, C罩杯—Can do：凑合用, D罩杯—Damn good：真合适, E罩杯—Ecstasy：令人销魂, F罩杯—Fake：假的吧？"
7,真去睡了.
0,但是由于题材对胃，还是莫名挺喜欢……
7,平抑房价最根本的就是解决大多数人的住房问题，
7,妊娠过期会使胎盘老化，从而使绒毛间隙血流量明显下降，形成梗塞，进一步使血流量减少，供应给胎儿的氧气和营养物质减少，使胎儿不再继续生长。
7,Burberry 2012 Spring Summer 今天看细节图 才发现脖子周围的部分不是印花 而是立体的 [奥特曼]
7,还包不包826啊。。。。[泪流满面]
1,国人就这素质，能咋办？
0,有饭发短信，金希澈念：我经常吃饺子只吃陷，吃饭也只吃肉，我这样很乖么？
7,灰色一望无际的大海!
2,多么似曾相识的一幕啊啊啊啊啊！
7,我去找找看…
7,[六两出版物]一直以来，大家都在问，大当家3月的执念到底是什么，其实所谓执念，就是一个念头、一个向往，如此而已。。
7,@碰我娱乐
0,自由万岁!
7,//@BluesSep扣婊:我遇到过。。
7,工作地点 ：北京上地中关村软件园（此信息有效期为7月16日——7月26日，简历直接发到lun@neusoft.com[话筒]）
7,三十岁前不要太在乎的十件事：1、放弃 2、失恋 3、漂泊 4、评价 5、幼稚 6、失败 7、浅薄 8、误会 9、成功 10、面子。
4,都新中国了我还没老婆呢~！
7,我不想界定是与非的标准，也不能为美与丑贴上标签，只想让每个走进剧场的人，看看自己和亲人的影子，看着亲情在笑声与哭泣中揪扯和复原，
0,说得好，我们是没有故乡的人。
7,斩不断的，是缕缕交织的思念；
3,小朋友今天回娘家了，我又是留下来的人，小失落~[可怜] 明天的明天我又要开始去上课~悠闲的日子快到头了[衰]
3,说真的，我真得体会到这个行业的艰难。
7,人生感言： 当我因为贫穷哭泣没有鞋穿的时候，发现有人却没有脚；
2,我的小雨靴派上用场了！[哈哈][哈哈][哈哈][哈哈]
7,把紫菜一分为二，把素火腿片放在紫菜上面，再依次放入芝麻、糖、黄瓜、芦笋、沙拉，最后卷好备用。
7,关于大事和小事：看透大事：超脱；看不透大事：执著。
1,痛哭流涕，痛下决心，痛改前非，一番疼痛后的流泪悔悟该不该相信……
7,屌丝女士第八集华丽来袭！
7,3月1日，武汉东湖落雁岛附近的一所私房内，李宗文正在给狗狗做午饭。
7,许多时候，我们不是作为生命在活，而是作为欲望、野心、身份、称谓在活，是为了财富、权力、地位、名声在活。
7,"宜土者, 喜中央之地, 本地."
3,还是收拾心情准备看欧锦赛啦！
7,实际上；
7,关于c-jes的无能和整个PC娱乐环境的变态和严峻的氛围，正像你所说的，现在还处在看不见光亮的隧道中吧。
3,爱一个人有时候总有些悲哀……
7,"三八节提示:跟老师斗是不想学了,跟老板斗是不想混了,跟老婆斗是不想活了."
7,但走近他们，所谓精英们严重缺乏公共意识，能逃避就逃避，能不服从就不服从。
2,啊哈…
7,事故发生在往二环路的车道上，肇事小车停在斑马线上，伤者已被送往医院。
1,你为什么讲的如此艰辛好像我占了很大的便宜啊！
7,【Vee Live】昨晚，#Vee Live武艺个唱#在北京五棵松M空间温馨落幕。
0,[zongzi] [zongzi] 额想吃粽子 妈妈包的粽子 特别想吃[哭泣女]
1,炫富啊！
7,——看到易中天的博文《诗人与文人》有感而发的评论。
7,果蔬瘦身冠军：①瘦脸冠军西芹，热量少，咀嚼性强；
2,"逛``唯品``看到的,怀念一下童趣~~~"
7,1、上课吃零食。
5,OMG，人民币太能穿越了！
7,半年，我们10个同事中，2家遭到入室盗窃，住在财经大学的李家被洗劫包括有重要资料的笔记本电脑，害得他现在装了室内监控。
7,工作也好、钱也好、学历也好、物品也好，当这些东西让自己不快乐的时候，果断的放弃。
7,学生客流高峰日将出现在1月19日。
0,我现在喜欢看武侠小说，总期待生活中也有那绝世高手，可以把身中剧毒的我，啪啪几掌，打通全身经脉，我现在总觉得我中毒了一样，这里不舒服，那里不舒服，烦，期待起伏啊，起伏了大家一定要通知我
7,空气污染？
7,就算是Friend，最后还是免不了end。
7,美妆眼影帖片——眼影贴片是最近欧美流行一种新的美妆风潮，它就像一个小小的便利贴一样方便，需要的时候直接撕开贴在你想的眼皮上，就形成了一个大师级的完美眼影。
7,晓风干，泪痕残，欲笺心事，独倚斜栏。
7,谢谢！！
0,#寒更#又一首新歌公开啦~[拍手][拍手][拍手]《Hero-韩庚》 [视频]@土豆网热点）
7,而最大的变化则是原本营地门口堆积的尸体都已经不见了，取而代之的是一堆灰烬。
7,如果让我在这氛围上加个期限 我希望是一万年
7,看来酋长道德的事干的过多，一套套的，你别别忘了慰问一下军属啊。
7,这世上最近的距离，不是温暖无隙的拥抱，而是你远在天边，我依然能够聆听你的心跳；
7,早上在世界蹦极发源地卡瓦劳蹦极，143英尺，啥都没酝酿，一声are you ready？
7,引入sns wiki式的ugc协作元素，依靠人的力量就可以低成本高质量地搞定机器和算法很难搞定的事情，比如，相关问题/话题，重复问题归并等等，通过运营+社区的力量保证信息的高质量，和语义相关性，在这个基础之上， search-box 的提示才可能更加智能和有效。
7,在西瓜中间挖个洞，将伏特加整支灌入其中。
7,有氧一周4-5次，每次至少30分钟心率130左右，空腹或器械训练后有氧效果更好（有氧多了肌肉流失不可避免，但可以加大蛋白质摄入来尽力减少流失）
7,毛旭东：朋友。
1,可是，我们要这么多一样的台干嘛？[思考]
2,笑了我一早上，哈哈哈！
7,还有哆啦A梦遇上超大的铜锣烧！
7,谢卫表示，为维护创业板市场的健康发展，高管减持政策应加以改进，总的思路是鼓励高管长期持有，限制离职高管减持股份。
7,皮肤必修课：1牛奶洗面——对付脸色暗沉；2面霜加维生素E——对付皱纹；3柠檬敷眼——对付眼袋；4涂眼霜按摩——对付黑眼圈；5睡高枕头——对付眼肿；6、敷蛋白——对付黑头。
7,今天某人就直接在袁居留言说对《倾世皇妃》兴趣不大……
7,俺去霓虹的这3-4年，某人乃要赶紧嫁掉。。
7,越走越长的是远方，越走越短的是人生，越走越深的是亲情，越走越浅的是爱情，越走越急的是岁月，越走越慢的是希望，越走越多的是年龄，越走越少的是时间，越走越远的是梦想，越走越近的是坟墓，越走越明白的是道路，越走越糊涂的是方向。
7,理想主义者聚集地！
7,发现这两天我的嗜睡又来了…
7,目前包括两大石油公司在内的不少油商都已开始停止大单销售，静待价格上涨。
7,交警透露，死者今年近40岁，家中有4个小孩。
3,两者不可得兼，我了个去也！
7,我要上厕所！
7,3、自卑：把它从你的字典里删去；
7,#小胖试驾团#成都嘉诚长城4S店，H6仓储特卖会，热情的工作人员做好一切准备，百台现车，无数礼品。
0,挡不住冬的脚步，却可以捧来冬日的阳光；
7,本来是一个平静美丽的早晨。
7,别人为你们争得容易不是理应的。
7,剥开生活厚厚的外壳，如果里面有理想的果核，信念的果肉，就应当继续种下这枚充满希望的种子；
3,一颗煎熬的心就这样起起落落，沉沉浮浮，任疼痛灼伤，任思念蔓延，任泪水涌流。
7,#Mo?t粉爱你#虽然我们过着最平淡的生活，母爱却渗透在生活的一点一滴里。
7,师爷起床后，洗漱已毕。
7,消防车大约八分钟赶到现场，正在抢救
7,生在广东真好，广东话既精通，普通话也能说；
5,我一听，震精了。
7,某人我真的不奢求你了= =
7,3月22日下午4时30分许，一辆车牌号为豫A·K1285的大型油罐车将一名中年妇女撞倒并拖行200米后致死，现场惨不忍睹，围观群众目睹惊心动魄的全过程，一位市民骑电动车和一辆出租车将罐车逼停。
0,看，我们爱上电影网的演员参加的百合奖，多么美丽，笑的多么灿烂！
1,//@郑褚1982:谁编谁有病，谁信谁脑残
7,鲈鱼有滋补、安胎的功用。
7,有机会的话，我还是会亲自去看看你的！
1,=(^.^)=，我头发变少了郁闷[泪]。
6,这句话让我突的一慌?
7,女儿感冒擤鼻涕鼻子周围脱皮了，用了一次就好了;
7,刘嘉玲&amp;amp;amp;梁朝伟。
2,好吧，高考最搞笑的是我救了一个同学。
0,[威武]在此我也向所有朋友推荐PURE+
1,这两口子戏越演越烂，肿么发言却日益出位，越来越意识形态化？
0,我的话语正渐渐被你的爱情染上颜色……
2,我不怒了!
3,好久没跟妈妈说那么多话了。
0,希望下次能邀你上杂志
6,我一度以为和从前一样是鬼压床　不让我从噩梦中醒来。
7,我这个人就算痛彻心扉还不肯认输；我这个人不要强却活得那么倔强；我这个人很矛盾很悲情心中却不肯放弃理想；我这个人生活并不好，但很满足。
1,她早年没读过几天教科书，多年来又忙于谋生，不读书不看报，不注意理论学习，不主动接受宣传，没能改造世界观，结果导致良知未泯，天性犹存。
5,当他他给我传过来这张照片时，我彻底被打败了！
7,不管结果如何，毕竟我们都爱过，在那青涩的年代......
7,演唱会这个事情，力所能及所以我就去。
7,2、不要改变或降低成果，而是持续不断地补充措施；
1,穿这么透？
7,小时候自己在家，说不出的兴奋，现在自己在家，感觉冷清。
7,有再大的困难都需要克服！
7,不在乎皮肤被夹在外面，只要嘴巴能够得着狗盆就行；
7,"3.或许，这就是生活,即使痛也要微笑。"
3,我还有一篇作文要写啊啊啊！！！
7,菠菜培根饭团：1将香米蒸成米饭；2将菠菜用开水烫熟，再用凉水过凉；3将菠菜切成小段，培根切成丁；4将蒸好的米饭倒入大碗中；5用葱末炝锅后，将培根加入酱油炒熟，再加入海鲜酱、红椒和准备好的菠菜，最后放入味精、鸡精、盐等物出锅，放入米饭碗中；6将炒好的菜同米饭搅拌一下，团成饭团即可。
7,//@园园_侬把头侬丝:顺便把BGM也换了吧~~
7,做事没有章法，没有谋略，自己从不做事，别人做就说点闲话，就能推动社会进步吗？
7,Sometimes I just want to escape from this world. 有时候，我只想逃离这个世界。
3,再去寄存手提箱，再坐小巴出境到深圳，采集了u一堆apple用品，回karen家，我好困啊[泪]累的毛都飞起来了
7,那么多人求通过，祝福下！
7,在看电影时，你最无法忍受旁人哪种行为？
1,真奢侈，一个肩上芭蕾，动用了得有一百个小天鹅吧？
7,好多名牌车我都不知道叫什么名字。
7,有机被更多父母官认同对当地推动有机生活是很有帮助的。
7,不禁感慨。
7,TA只在信任的人面前才会表现出孤独、脆弱、敏感和多疑的一面，那是TA对你的信任，如果你懂
7,习惯一起去陌生地方玩、习惯一起吃很多、习惯逛街把钱花光光、习惯不介意、习惯了我的花痴你会爱文艺男青年……
7,两个反光镜一路都没有打开，始终折叠着。。[晕][衰]
7,清澈温暖。
7,开始彩排咯！[围观][给力]
7,长相特别之处等 先练基本功，辨形、听音、观貌。
7,我们直接拒绝中美贸易啊，就不用美国货看谁受不了。
4,老师兽性难改。
7,政府作为监管机构应秉承三公原则，否则这样的商业环境会影响到经济。
7,3、另起锅，倒适量油，加入葱姜爆出香味儿。
